Seq,1:EventCounter,1:Sync,1:Aux,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:EventCounter,2:Sync,2:Aux,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy,3:EventCounter,3:Sync,3:Aux,3:Fx,3:Fy,3:Fz,3:Mx,3:My,3:Mz,3:COPx,3:COPy,4:EventCounter,4:Sync,4:Aux,4:Fx,4:Fy,4:Fz,4:Mx,4:My,4:Mz,4:COPx,4:COPy
347.000000,2429009.000000,255.000000,255.000000,-0.797369,6.351706,0.661152,-0.901081,0.403667,0.924117,0.000000,0.000000,2429009.000000,248.000000,255.000000,0.305944,9.599657,0.391707,0.144800,0.150194,-1.483157,0.000000,0.000000,2429009.000000,128.000000,255.000000,4.472980,-32.429852,-2.668029,2.461272,-0.299013,1.698479,0.000000,0.000000,2429009.000000,192.000000,255.000000,-26.984030,-34.560261,943.748901,123.885231,25.859726,1.409425,-0.027401,0.131269
348.000000,2429010.000000,255.000000,255.000000,-0.719302,6.357633,0.997476,-0.849223,0.374429,0.951798,0.000000,0.000000,2429010.000000,248.000000,255.000000,0.672984,9.597285,0.016775,0.241333,0.178624,-1.644358,0.000000,0.000000,2429010.000000,128.000000,255.000000,4.468509,-32.640438,-2.685450,2.470475,-0.301255,1.758930,0.000000,0.000000,2429010.000000,192.000000,255.000000,-27.305027,-34.587864,943.964294,123.984085,25.817850,1.276880,-0.027350,0.131344
349.000000,2429011.000000,255.000000,255.000000,-0.788734,6.715697,0.985312,-0.854470,0.365422,0.901304,0.000000,0.000000,2429011.000000,248.000000,255.000000,0.308818,9.391863,0.176326,0.209402,0.168942,-1.549024,0.000000,0.000000,2429011.000000,128.000000,255.000000,4.475669,-32.307678,-2.515437,2.459064,-0.299766,1.731788,0.000000,0.000000,2429011.000000,192.000000,255.000000,-27.028465,-34.174675,944.092224,124.141403,25.943462,1.327008,-0.027480,0.131493
350.000000,2429012.000000,255.000000,255.000000,-1.252582,6.437426,0.790856,-0.769089,0.287370,0.742064,0.000000,0.000000,2429012.000000,248.000000,255.000000,-0.052757,9.141016,0.715287,0.170152,0.132350,-1.454932,0.000000,0.000000,2429012.000000,128.000000,255.000000,4.298828,-32.299072,-2.057151,2.384038,-0.310468,1.808897,0.000000,0.000000,2429012.000000,192.000000,255.000000,-26.433483,-33.977921,944.168640,124.097778,25.960201,1.454342,-0.027495,0.131436
351.000000,2429013.000000,255.000000,255.000000,-1.251717,5.994628,0.284687,-0.767677,0.292140,0.805651,0.000000,0.000000,2429013.000000,248.000000,255.000000,0.338529,8.852880,0.796093,0.226922,0.181413,-1.192747,0.000000,0.000000,2429013.000000,128.000000,255.000000,3.793299,-32.403198,-2.301692,2.482723,-0.271294,1.994594,0.000000,0.000000,2429013.000000,192.000000,255.000000,-26.785675,-33.919144,944.379700,124.203979,25.880323,1.564918,-0.027405,0.131519
352.000000,2429014.000000,255.000000,255.000000,-1.045465,6.265240,0.342592,-0.757951,0.356433,0.831936,0.000000,0.000000,2429014.000000,248.000000,255.000000,0.321561,9.345392,0.499283,0.192015,0.110376,-1.245574,0.000000,0.000000,2429014.000000,128.000000,255.000000,4.292761,-32.535694,-2.300375,2.632668,-0.244863,1.743087,0.000000,0.000000,2429014.000000,192.000000,255.000000,-26.824158,-34.020584,944.513123,124.182182,25.838919,1.568580,-0.027357,0.131477
353.000000,2429015.000000,255.000000,255.000000,-1.109164,6.203834,0.815797,-0.550405,0.343115,0.815478,0.000000,0.000000,2429015.000000,248.000000,255.000000,0.246351,9.107231,0.440726,-0.000771,0.256323,-1.483334,0.000000,0.000000,2429015.000000,128.000000,255.000000,4.484952,-32.536198,-2.061936,2.727273,-0.301503,1.734618,0.000000,0.000000,2429015.000000,192.000000,255.000000,-26.931959,-33.898319,944.240723,124.064529,25.907990,1.489697,-0.027438,0.131391
354.000000,2429016.000000,255.000000,255.000000,-1.247710,6.247812,0.624565,-0.723526,0.246324,0.742569,0.000000,0.000000,2429016.000000,248.000000,255.000000,0.182176,9.031816,0.003384,0.190540,0.262206,-1.412503,0.000000,0.000000,2429016.000000,128.000000,255.000000,4.305255,-32.747532,-2.532225,2.541439,-0.313457,1.780432,0.000000,0.000000,2429016.000000,192.000000,255.000000,-26.778969,-33.687202,944.325256,124.084114,25.937756,1.503935,-0.027467,0.131400
355.000000,2429017.000000,255.000000,255.000000,-0.727745,6.354477,0.670687,-0.688707,0.372673,0.951031,0.000000,0.000000,2429017.000000,248.000000,255.000000,0.537163,9.312035,0.599102,0.163732,0.160125,-1.315628,0.000000,0.000000,2429017.000000,128.000000,255.000000,4.294197,-32.539528,-2.534741,2.526930,-0.351072,1.659822,0.000000,0.000000,2429017.000000,192.000000,255.000000,-27.319727,-33.681976,944.451904,124.193848,25.981150,1.268625,-0.027509,0.131498
356.000000,2429018.000000,255.000000,255.000000,-0.601913,6.355180,0.643540,-0.640831,0.422669,1.007627,0.000000,0.000000,2429018.000000,248.000000,255.000000,0.313627,9.008787,0.209478,0.110912,0.093220,-1.129373,0.000000,0.000000,2429018.000000,128.000000,255.000000,4.476344,-32.743130,-2.679616,2.474067,-0.301964,1.732155,0.000000,0.000000,2429018.000000,192.000000,255.000000,-26.838512,-34.076481,943.875854,124.227715,25.982380,1.424088,-0.027527,0.131614
357.000000,2429019.000000,255.000000,255.000000,-1.118825,6.348662,0.574528,-0.663748,0.272671,0.774669,0.000000,0.000000,2429019.000000,248.000000,255.000000,0.382952,9.609812,0.614762,0.215721,0.150613,-1.150358,0.000000,0.000000,2429019.000000,128.000000,255.000000,4.465765,-32.751225,-2.596548,2.513060,-0.277213,1.610740,0.000000,0.000000,2429019.000000,192.000000,255.000000,-26.774256,-34.598026,943.843323,124.456223,25.977545,1.232201,-0.027523,0.131861
358.000000,2429020.000000,255.000000,255.000000,-1.039948,6.341207,0.709432,-0.600485,0.340672,0.820109,0.000000,0.000000,2429020.000000,248.000000,255.000000,0.875016,9.362547,0.650657,0.179399,0.182868,-1.243369,0.000000,0.000000,2429020.000000,128.000000,255.000000,4.300870,-32.948502,-2.528491,2.482307,-0.267333,1.805177,0.000000,0.000000,2429020.000000,192.000000,255.000000,-27.614637,-34.153156,944.169189,124.391975,26.023899,1.395639,-0.027563,0.131748
359.000000,2429021.000000,255.000000,255.000000,-0.784619,6.360067,0.404240,-0.824208,0.337419,0.924211,0.000000,0.000000,2429021.000000,248.000000,255.000000,0.392710,8.955864,0.197983,0.355762,0.179102,-1.178001,0.000000,0.000000,2429021.000000,128.000000,255.000000,3.824545,-32.842087,-2.543780,2.475843,-0.295187,2.114040,0.000000,0.000000,2429021.000000,192.000000,255.000000,-27.336386,-34.485897,944.259155,124.362724,26.064064,1.248560,-0.027603,0.131704
360.000000,2429022.000000,255.000000,255.000000,-0.752656,6.692551,0.938313,-0.805707,0.297795,0.413975,0.000000,0.000000,2429022.000000,248.000000,255.000000,-0.031988,9.386411,0.381822,0.290822,0.126934,-1.304274,0.000000,0.000000,2429022.000000,128.000000,255.000000,3.640925,-32.854839,-1.932386,2.418649,-0.260750,1.967069,0.000000,0.000000,2429022.000000,192.000000,255.000000,-27.184916,-33.826412,944.269836,124.332741,26.070915,1.293763,-0.027610,0.131671
361.000000,2429023.000000,255.000000,255.000000,-0.819256,6.422978,1.111975,-0.717815,0.278042,0.517455,0.000000,0.000000,2429023.000000,248.000000,255.000000,0.330073,9.641131,0.654292,0.255714,0.231306,-1.201279,0.000000,0.000000,2429023.000000,128.000000,255.000000,3.626154,-32.615437,-2.211877,2.336259,-0.384057,1.859238,0.000000,0.000000,2429023.000000,192.000000,255.000000,-26.316843,-33.975224,944.028320,124.364250,26.220369,1.519635,-0.027775,0.131738
362.000000,2429024.000000,255.000000,255.000000,-1.065821,6.481810,0.989411,-0.774570,0.300537,0.603427,0.000000,0.000000,2429024.000000,248.000000,255.000000,0.598431,9.372787,0.502177,0.213799,0.204019,-1.118019,0.000000,0.000000,2429024.000000,128.000000,255.000000,4.311598,-32.286472,-2.371237,2.323216,-0.395501,1.811470,0.000000,0.000000,2429024.000000,192.000000,255.000000,-26.761751,-34.222496,944.348572,124.395012,26.120361,1.592166,-0.027660,0.131726
363.000000,2429025.000000,255.000000,255.000000,-1.119861,6.450789,0.962838,-0.692075,0.300749,0.629427,0.000000,0.000000,2429025.000000,248.000000,255.000000,0.367987,8.950640,0.499947,0.117593,0.168566,-1.218631,0.000000,0.000000,2429025.000000,128.000000,255.000000,4.471782,-32.751041,-2.595846,2.444544,-0.319967,1.669960,0.000000,0.000000,2429025.000000,192.000000,255.000000,-26.828667,-34.579967,944.024231,124.264069,26.147512,1.481371,-0.027698,0.131632
364.000000,2429026.000000,255.000000,255.000000,-1.046234,6.574638,0.751998,-0.688708,0.284490,0.756191,0.000000,0.000000,2429026.000000,248.000000,255.000000,0.682745,8.976200,0.435705,0.201410,0.224918,-1.312769,0.000000,0.000000,2429026.000000,128.000000,255.000000,4.484169,-32.874496,-2.542410,2.545974,-0.260449,1.815843,0.000000,0.000000,2429026.000000,192.000000,255.000000,-27.084255,-34.174503,943.784851,124.329300,26.205450,1.422756,-0.027766,0.131735
365.000000,2429027.000000,255.000000,255.000000,-1.096035,6.549052,0.690073,-0.817140,0.380127,0.844509,0.000000,0.000000,2429027.000000,248.000000,255.000000,0.308574,9.401176,0.241788,0.210155,0.189652,-1.540599,0.000000,0.000000,2429027.000000,128.000000,255.000000,4.311714,-32.617844,-2.686370,2.469315,-0.310262,1.889494,0.000000,0.000000,2429027.000000,192.000000,255.000000,-27.317785,-34.002861,943.784668,124.346786,26.192120,1.349519,-0.027752,0.131753
366.000000,2429028.000000,255.000000,255.000000,-1.232698,6.485205,0.750458,-0.814458,0.358445,0.693213,0.000000,0.000000,2429028.000000,248.000000,255.000000,0.029635,9.453228,0.514479,0.179095,0.098019,-1.360019,0.000000,0.000000,2429028.000000,128.000000,255.000000,4.127620,-32.628414,-2.387743,2.533032,-0.281368,1.970508,0.000000,0.000000,2429028.000000,192.000000,255.000000,-27.304680,-34.053265,943.931458,124.389153,26.236395,1.364867,-0.027795,0.131778
367.000000,2429029.000000,255.000000,255.000000,-0.926506,6.457312,0.998520,-0.769027,0.306758,0.839259,0.000000,0.000000,2429029.000000,248.000000,255.000000,0.547744,9.362370,0.639565,0.156620,0.226778,-1.166212,0.000000,0.000000,2429029.000000,128.000000,255.000000,4.310583,-32.635948,-1.991464,2.434187,-0.291976,1.893480,0.000000,0.000000,2429029.000000,192.000000,255.000000,-27.324457,-34.009640,944.170532,124.517723,26.212837,1.351951,-0.027763,0.131881
368.000000,2429030.000000,255.000000,255.000000,-1.257694,6.340956,0.862228,-0.600421,0.323325,0.714769,0.000000,0.000000,2429030.000000,248.000000,255.000000,0.039281,9.400937,0.544768,0.231931,0.092076,-1.382340,0.000000,0.000000,2429030.000000,128.000000,255.000000,4.477955,-32.292889,-1.841501,2.355022,-0.193330,1.725175,0.000000,0.000000,2429030.000000,192.000000,255.000000,-27.030008,-34.148106,944.413879,124.348495,26.296242,1.393765,-0.027844,0.131667
369.000000,2429031.000000,255.000000,255.000000,-1.285319,6.008166,0.822972,-0.543369,0.337467,0.622797,0.000000,0.000000,2429031.000000,248.000000,255.000000,0.051031,9.413000,0.485152,0.194985,0.098439,-1.377890,0.000000,0.000000,2429031.000000,128.000000,255.000000,3.965644,-32.526970,-1.841369,2.562911,-0.220356,1.944353,0.000000,0.000000,2429031.000000,192.000000,255.000000,-26.432364,-34.133377,944.192017,124.322403,26.300449,1.552495,-0.027855,0.131671
370.000000,2429032.000000,255.000000,255.000000,-1.064476,6.478065,0.654669,-0.640748,0.401596,0.735678,0.000000,0.000000,2429032.000000,248.000000,255.000000,0.245223,9.163509,0.247405,0.222468,0.094847,-1.223549,0.000000,0.000000,2429032.000000,128.000000,255.000000,4.286026,-32.861732,-2.295442,2.578327,-0.248597,1.780578,0.000000,0.000000,2429032.000000,192.000000,255.000000,-26.793467,-33.810646,944.326721,124.429398,26.458651,1.475070,-0.028019,0.131765
371.000000,2429033.000000,255.000000,255.000000,-0.390650,6.363507,0.616791,-0.649766,0.383181,0.927611,0.000000,0.000000,2429033.000000,248.000000,255.000000,0.620094,9.185753,0.315903,0.166657,0.146511,-1.206758,0.000000,0.000000,2429033.000000,128.000000,255.000000,4.481890,-32.519463,-2.393863,2.460757,-0.221182,1.790000,0.000000,0.000000,2429033.000000,192.000000,255.000000,-27.311777,-34.091881,944.344177,124.377312,26.436462,1.329699,-0.027995,0.131708
372.000000,2429034.000000,255.000000,255.000000,-0.682497,6.574973,0.600257,-0.670072,0.306060,0.543139,0.000000,0.000000,2429034.000000,248.000000,255.000000,0.416101,9.534838,0.172322,0.059643,0.199092,-1.200622,0.000000,0.000000,2429034.000000,128.000000,255.000000,4.790439,-33.062157,-2.303340,2.520913,-0.263095,1.902012,0.000000,0.000000,2429034.000000,192.000000,255.000000,-27.315432,-34.506626,944.139709,124.498322,26.376966,1.297748,-0.027938,0.131864
373.000000,2429035.000000,255.000000,255.000000,-1.045506,6.194787,1.145668,-0.631348,0.254732,0.602609,0.000000,0.000000,2429035.000000,248.000000,255.000000,-0.008724,9.413724,0.348821,0.136717,0.123461,-1.306316,0.000000,0.000000,2429035.000000,128.000000,255.000000,4.474293,-33.084290,-2.605511,2.523417,-0.279858,1.706291,0.000000,0.000000,2429035.000000,192.000000,255.000000,-27.320549,-34.147400,943.779358,124.545151,26.396793,1.381879,-0.027969,0.131964
374.000000,2429036.000000,255.000000,255.000000,-0.802211,5.891815,1.114838,-0.606712,0.279026,0.427389,0.000000,0.000000,2429036.000000,248.000000,255.000000,-0.006401,9.622573,0.380935,0.283989,0.131859,-1.353010,0.000000,0.000000,2429036.000000,128.000000,255.000000,3.963593,-32.624344,-2.603558,2.501441,-0.304999,1.709239,0.000000,0.000000,2429036.000000,192.000000,255.000000,-26.827782,-34.119278,944.147705,124.390045,26.589764,1.600845,-0.028163,0.131748
375.000000,2429037.000000,255.000000,255.000000,-0.933754,6.398595,1.156998,-0.860369,0.405563,0.808117,0.000000,0.000000,2429037.000000,248.000000,255.000000,0.062116,9.582227,0.620543,0.387930,0.221536,-1.331439,0.000000,0.000000,2429037.000000,128.000000,255.000000,4.298724,-32.426861,-2.370141,2.592832,-0.225174,1.689266,0.000000,0.000000,2429037.000000,192.000000,255.000000,-27.093050,-34.447273,944.243103,124.359177,26.604990,1.406010,-0.028176,0.131702
376.000000,2429038.000000,255.000000,255.000000,-0.958891,6.093493,0.870333,-0.779412,0.382693,0.739991,0.000000,0.000000,2429038.000000,248.000000,255.000000,0.263286,9.064103,0.539085,0.234057,0.246254,-1.268783,0.000000,0.000000,2429038.000000,128.000000,255.000000,4.000163,-32.742100,-2.613880,2.502059,-0.308313,2.066708,0.000000,0.000000,2429038.000000,192.000000,255.000000,-27.342745,-34.170792,944.479004,124.447487,26.527760,1.258752,-0.028087,0.131763
377.000000,2429039.000000,255.000000,255.000000,-1.071851,6.037959,0.564405,-0.650688,0.422259,0.728016,0.000000,0.000000,2429039.000000,248.000000,255.000000,-0.015930,9.530023,0.487161,0.189318,0.102265,-1.353101,0.000000,0.000000,2429039.000000,128.000000,255.000000,3.798313,-32.608685,-2.459264,2.434163,-0.275713,2.108154,0.000000,0.000000,2429039.000000,192.000000,255.000000,-27.184284,-34.478107,944.506592,124.535606,26.523743,1.354207,-0.028082,0.131853
378.000000,2429040.000000,255.000000,255.000000,-1.105558,6.493198,0.466245,-0.711942,0.390781,0.750335,0.000000,0.000000,2429040.000000,248.000000,255.000000,-0.006358,9.621550,0.189838,0.200493,0.172452,-1.354815,0.000000,0.000000,2429040.000000,128.000000,255.000000,3.980203,-32.408867,-2.589119,2.493066,-0.305333,1.973780,0.000000,0.000000,2429040.000000,192.000000,255.000000,-26.623383,-34.122391,944.645447,124.587646,26.604139,1.690382,-0.028163,0.131888
379.000000,2429041.000000,255.000000,255.000000,-0.715333,6.452699,0.859135,-0.638910,0.319507,0.929900,0.000000,0.000000,2429041.000000,248.000000,255.000000,-0.014014,9.377872,0.058970,0.178282,0.204205,-1.299072,0.000000,0.000000,2429041.000000,128.000000,255.000000,4.475424,-32.425640,-2.756298,2.424243,-0.279594,1.760287,0.000000,0.000000,2429041.000000,192.000000,255.000000,-27.103895,-34.231335,944.370300,124.641060,26.563986,1.456874,-0.028129,0.131983
380.000000,2429042.000000,255.000000,255.000000,-0.774031,6.354770,0.961392,-0.778721,0.323956,0.930765,0.000000,0.000000,2429042.000000,248.000000,255.000000,0.353915,9.138041,0.174724,0.316255,0.188752,-1.093983,0.000000,0.000000,2429042.000000,128.000000,255.000000,4.464492,-32.299854,-2.746981,2.420679,-0.277605,1.730146,0.000000,0.000000,2429042.000000,192.000000,255.000000,-27.349735,-34.595921,944.557861,124.798073,26.792875,1.263840,-0.028366,0.132123
381.000000,2429043.000000,255.000000,255.000000,-0.936031,6.341827,0.624036,-0.695221,0.408586,0.857791,0.000000,0.000000,2429043.000000,248.000000,255.000000,0.329034,9.405233,-0.102422,0.210844,0.271133,-1.233598,0.000000,0.000000,2429043.000000,128.000000,255.000000,4.474132,-32.639275,-2.675297,2.472396,-0.304335,1.820017,0.000000,0.000000,2429043.000000,192.000000,255.000000,-27.183773,-34.594208,944.461182,124.643036,26.830645,1.336248,-0.028408,0.131973
382.000000,2429044.000000,255.000000,255.000000,-1.258532,6.135665,0.668200,-0.700281,0.378355,0.665623,0.000000,0.000000,2429044.000000,248.000000,255.000000,0.029863,9.591247,0.042225,0.264360,0.214934,-1.340016,0.000000,0.000000,2429044.000000,128.000000,255.000000,4.470064,-32.422146,-2.824924,2.521633,-0.343476,1.762900,0.000000,0.000000,2429044.000000,192.000000,255.000000,-26.789444,-34.479469,944.251709,124.632889,26.788893,1.480636,-0.028370,0.131991
383.000000,2429045.000000,255.000000,255.000000,-1.234173,6.347270,1.147307,-0.699465,0.244968,0.720620,0.000000,0.000000,2429045.000000,248.000000,255.000000,0.534551,9.195125,0.208456,0.354430,0.197608,-1.192409,0.000000,0.000000,2429045.000000,128.000000,255.000000,4.475140,-32.422741,-2.598829,2.496807,-0.277595,1.759288,0.000000,0.000000,2429045.000000,192.000000,255.000000,-27.328512,-34.466835,944.326294,124.668457,26.780899,1.234302,-0.028360,0.132018
384.000000,2429046.000000,255.000000,255.000000,-0.955646,6.338142,0.704387,-0.667875,0.382709,0.596472,0.000000,0.000000,2429046.000000,248.000000,255.000000,0.019669,8.832420,0.222181,0.361621,0.163747,-1.340397,0.000000,0.000000,2429046.000000,128.000000,255.000000,3.986936,-32.625542,-2.529925,2.466932,-0.328252,2.031855,0.000000,0.000000,2429046.000000,192.000000,255.000000,-27.312757,-34.286785,944.643433,124.610336,26.953041,1.354343,-0.028533,0.131913
385.000000,2429047.000000,255.000000,255.000000,-1.065120,6.350796,0.572800,-0.666210,0.416117,0.632754,0.000000,0.000000,2429047.000000,248.000000,255.000000,0.326644,9.474442,0.315527,0.144536,0.061290,-1.202304,0.000000,0.000000,2429047.000000,128.000000,255.000000,3.802166,-32.287632,-2.145950,2.414197,-0.360143,2.021761,0.000000,0.000000,2429047.000000,192.000000,255.000000,-27.469011,-34.445477,944.759094,124.635773,26.970865,1.364846,-0.028548,0.131923
386.000000,2429048.000000,255.000000,255.000000,-0.822401,6.557718,0.587865,-0.671635,0.432639,0.481406,0.000000,0.000000,2429048.000000,248.000000,255.000000,0.691954,9.076917,0.334401,0.148727,0.071169,-0.988231,0.000000,0.000000,2429048.000000,128.000000,255.000000,3.812674,-32.297516,-2.438815,2.614546,-0.311536,2.018790,0.000000,0.000000,2429048.000000,192.000000,255.000000,-27.692083,-34.599411,944.257568,124.698692,27.057106,1.544373,-0.028654,0.132060
387.000000,2429049.000000,255.000000,255.000000,-0.545137,6.348302,0.472185,-0.712148,0.415083,0.870873,0.000000,0.000000,2429049.000000,248.000000,255.000000,0.385357,9.410826,0.490923,0.220466,0.110944,-1.114383,0.000000,0.000000,2429049.000000,128.000000,255.000000,3.812011,-32.297005,-2.602001,2.487220,-0.312114,2.016881,0.000000,0.000000,2429049.000000,192.000000,255.000000,-26.967533,-34.277348,944.440308,124.834694,26.996336,1.503534,-0.028584,0.132178
388.000000,2429050.000000,255.000000,255.000000,-0.977349,6.352381,0.387784,-0.870142,0.286451,0.719916,0.000000,0.000000,2429050.000000,248.000000,255.000000,0.576512,9.355380,0.222879,0.334210,0.193105,-1.124781,0.000000,0.000000,2429050.000000,128.000000,255.000000,3.811275,-32.499359,-2.688020,2.460970,-0.338738,2.077533,0.000000,0.000000,2429050.000000,192.000000,255.000000,-26.939100,-34.215336,944.060242,124.792366,27.021297,1.654061,-0.028622,0.132187
389.000000,2429051.000000,255.000000,255.000000,-1.259599,6.337604,0.696629,-0.780386,0.389909,0.714217,0.000000,0.000000,2429051.000000,248.000000,255.000000,0.643802,9.400748,0.216981,0.307614,0.213162,-1.156170,0.000000,0.000000,2429051.000000,128.000000,255.000000,4.296572,-32.421391,-2.588887,2.426218,-0.285994,1.772187,0.000000,0.000000,2429051.000000,192.000000,255.000000,-27.184828,-34.572769,944.081116,124.767288,27.034088,1.494028,-0.028635,0.132157
390.000000,2429052.000000,255.000000,255.000000,-1.064589,6.138213,0.858065,-0.785058,0.467076,0.759446,0.000000,0.000000,2429052.000000,248.000000,255.000000,0.578724,9.604480,0.615747,0.049778,0.225320,-1.572134,0.000000,0.000000,2429052.000000,128.000000,255.000000,4.484223,-32.971630,-2.601580,2.452287,-0.278354,1.723117,0.000000,0.000000,2429052.000000,192.000000,255.000000,-27.438080,-34.909424,944.360046,124.888779,27.077568,1.404959,-0.028673,0.132247
391.000000,2429053.000000,255.000000,255.000000,-1.117180,6.346095,0.822499,-0.771728,0.430443,0.790182,0.000000,0.000000,2429053.000000,248.000000,255.000000,0.391530,9.581815,0.480299,0.077627,0.199420,-1.227468,0.000000,0.000000,2429053.000000,128.000000,255.000000,3.966119,-32.617561,-2.690066,2.470068,-0.330027,1.921808,0.000000,0.000000,2429053.000000,192.000000,255.000000,-27.480396,-34.726257,944.341064,124.830338,27.168837,1.786243,-0.028770,0.132188
392.000000,2429054.000000,255.000000,255.000000,-1.058312,6.331084,1.140741,-0.696430,0.253831,0.633936,0.000000,0.000000,2429054.000000,248.000000,255.000000,0.395825,9.423338,0.080473,0.248530,0.242427,-1.223890,0.000000,0.000000,2429054.000000,128.000000,255.000000,3.968880,-32.410057,-2.515387,2.457627,-0.282790,1.977268,0.000000,0.000000,2429054.000000,192.000000,255.000000,-27.405880,-34.243172,944.169006,124.658318,27.131922,1.867765,-0.028736,0.132030
393.000000,2429055.000000,255.000000,255.000000,-1.092775,6.490794,0.707922,-0.895022,0.236201,0.686604,0.000000,0.000000,2429055.000000,248.000000,255.000000,0.236128,8.996901,0.357210,0.298336,0.136173,-1.280868,0.000000,0.000000,2429055.000000,128.000000,255.000000,4.479827,-32.633072,-2.520081,2.469345,-0.258193,1.814946,0.000000,0.000000,2429055.000000,192.000000,255.000000,-27.830423,-34.447216,944.422729,124.756927,27.162405,1.527080,-0.028761,0.132099
394.000000,2429056.000000,255.000000,255.000000,-0.446329,6.667284,0.982470,-0.921632,0.384730,0.787631,0.000000,0.000000,2429056.000000,248.000000,255.000000,0.271279,8.934284,0.475174,0.212574,0.101806,-1.159238,0.000000,0.000000,2429056.000000,128.000000,255.000000,4.467836,-32.421501,-2.679221,2.460860,-0.303162,1.762076,0.000000,0.000000,2429056.000000,192.000000,255.000000,-27.348387,-34.516808,944.280273,124.914848,27.285727,1.286708,-0.028896,0.132286
395.000000,2429057.000000,255.000000,255.000000,-0.907818,6.347551,0.724433,-0.877782,0.293550,0.873509,0.000000,0.000000,2429057.000000,248.000000,255.000000,0.064851,9.167667,0.357477,0.177773,0.131496,-1.315681,0.000000,0.000000,2429057.000000,128.000000,255.000000,4.459896,-32.421345,-2.523350,2.522846,-0.260068,1.763034,0.000000,0.000000,2429057.000000,192.000000,255.000000,-27.185631,-34.252110,944.331726,124.868378,27.306665,1.473377,-0.028916,0.132229
396.000000,2429058.000000,255.000000,255.000000,-0.609758,6.332801,0.738762,-0.656830,0.395109,0.571138,0.000000,0.000000,2429058.000000,248.000000,255.000000,-0.019215,9.395996,0.044088,0.253672,0.118682,-1.411698,0.000000,0.000000,2429058.000000,128.000000,255.000000,4.953337,-32.402836,-2.510751,2.393393,-0.231642,1.910878,0.000000,0.000000,2429058.000000,192.000000,255.000000,-26.975489,-34.278217,944.813477,124.866348,27.445559,1.574618,-0.029049,0.132160
397.000000,2429059.000000,255.000000,255.000000,-1.110216,6.481977,1.029925,-0.597873,0.365049,0.698802,0.000000,0.000000,2429059.000000,248.000000,255.000000,-0.020497,9.621070,-0.265749,0.134319,0.203594,-1.353369,0.000000,0.000000,2429059.000000,128.000000,255.000000,4.632927,-32.635929,-2.666083,2.469444,-0.289120,1.720249,0.000000,0.000000,2429059.000000,192.000000,255.000000,-27.310585,-34.222748,944.627136,124.838982,27.541000,1.638822,-0.029155,0.132157
398.000000,2429060.000000,255.000000,255.000000,-1.258146,6.525894,0.980606,-0.575882,0.345855,0.656552,0.000000,0.000000,2429060.000000,248.000000,255.000000,0.273632,9.583445,-0.064594,0.200061,0.260616,-1.233497,0.000000,0.000000,2429060.000000,128.000000,255.000000,4.454698,-32.307571,-2.661068,2.453760,-0.298848,1.729990,0.000000,0.000000,2429060.000000,192.000000,255.000000,-26.686111,-34.585201,944.269409,124.910400,27.670303,1.568020,-0.029303,0.132283
399.000000,2429061.000000,255.000000,255.000000,-1.262619,6.600005,1.316643,-0.722201,0.298883,0.611775,0.000000,0.000000,2429061.000000,248.000000,255.000000,0.057543,9.205066,0.456126,0.219831,0.113762,-1.403265,0.000000,0.000000,2429061.000000,128.000000,255.000000,4.475373,-32.309811,-2.609028,2.553155,-0.280266,1.728497,0.000000,0.000000,2429061.000000,192.000000,255.000000,-27.124559,-34.380413,944.274902,124.905518,27.644909,1.413687,-0.029276,0.132277
400.000000,2429062.000000,255.000000,255.000000,-1.052133,6.434604,1.140575,-0.769214,0.302122,0.616355,0.000000,0.000000,2429062.000000,248.000000,255.000000,-0.053881,9.386382,0.496931,0.208758,0.239147,-1.287767,0.000000,0.000000,2429062.000000,128.000000,255.000000,4.298269,-32.638069,-2.453212,2.564514,-0.294336,1.898769,0.000000,0.000000,2429062.000000,192.000000,255.000000,-27.512299,-34.583279,944.263611,124.913727,27.623247,1.317219,-0.029254,0.132287
401.000000,2429063.000000,255.000000,255.000000,-1.107950,6.482981,0.961413,-0.779942,0.305411,0.623851,0.000000,0.000000,2429063.000000,248.000000,255.000000,-0.551193,9.658200,0.643222,0.257174,0.178513,-1.112979,0.000000,0.000000,2429063.000000,128.000000,255.000000,3.976795,-32.625469,-1.854594,2.497898,-0.306718,2.034777,0.000000,0.000000,2429063.000000,192.000000,255.000000,-27.045982,-34.900055,944.488098,125.021957,27.707329,1.642487,-0.029336,0.132370
402.000000,2429064.000000,255.000000,255.000000,-1.248268,6.101480,0.117727,-0.684516,0.245655,0.676722,0.000000,0.000000,2429064.000000,248.000000,255.000000,-0.050503,9.191452,0.527679,0.231187,0.079061,-1.311386,0.000000,0.000000,2429064.000000,128.000000,255.000000,4.472713,-32.849056,-1.923505,2.609534,-0.217703,1.760550,0.000000,0.000000,2429064.000000,192.000000,255.000000,-27.245790,-34.747681,944.531067,125.090637,27.746262,1.449972,-0.029376,0.132437
